result,datatype,encoding,compressor,column,row,start_time/ms,end_time/ms,import_elapsed_time/s,query_elapsed_time/s,data_size/b,compression_rate,tsfile_count
result,DOUBLE,TS_2DIFF,LZ4,5,10w,1682729596569,1682729614118,3.709,10.982,163334,55.35409,1
result,DOUBLE,TS_2DIFF,LZ4,5,100w,1682729640220,1682729755035,18.3,93.29,1640192,55.12172,11
result,DOUBLE,TS_2DIFF,LZ4,5,1000w,1682729781148,1682730839540,153.804,897.161,16399413,55.13003,115
result,DOUBLE,TS_2DIFF,GZIP,1,10w,1682730865658,1682730874985,3.093,3.474,23366,128.90704,1
result,DOUBLE,TS_2DIFF,GZIP,1,100w,1682730901108,1682730939299,12.121,23.171,235444,127.92869,11
result,DOUBLE,TS_2DIFF,GZIP,1,1000w,1682730965401,1682731283624,90.426,223.121,2356492,127.81713,115
result,DOUBLE,TS_2DIFF,GZIP,3,10w,1682731309727,1682731323358,3.368,7.417,66627,90.38552,1
result,DOUBLE,TS_2DIFF,GZIP,3,100w,1682731349467,1682731426787,14.881,59.427,670698,89.78723,11
result,DOUBLE,TS_2DIFF,GZIP,3,1000w,1682731452895,1682732206139,121.615,625.557,6708807,89.76262,115
result,DOUBLE,TS_2DIFF,GZIP,5,10w,1682732232251,1682732250132,3.689,11.165,121448,74.44495,1
result,DOUBLE,TS_2DIFF,GZIP,5,100w,1682732276245,1682732390457,17.429,93.638,1222242,73.97078,11
result,DOUBLE,TS_2DIFF,GZIP,5,1000w,1682732416566,1682733621839,152.313,1045.447,12227852,73.93778,115
result,DOUBLE,TS_2DIFF,ZSTD,1,10w,1682733647963,1682733657227,3.046,3.389,19524,154.27387,1
result,DOUBLE,TS_2DIFF,ZSTD,1,100w,1682733683337,1682733721369,12.043,22.906,196698,153.12836,11
result,DOUBLE,TS_2DIFF,ZSTD,1,1000w,1682733747480,1682734072399,92.749,226.92,1967234,153.1084,115
result,DOUBLE,TS_2DIFF,ZSTD,3,10w,1682734098517,1682734112431,3.374,7.493,55171,109.1537,1
result,DOUBLE,TS_2DIFF,ZSTD,3,100w,1682734138553,1682734222988,15.445,65.31,555338,108.43868,11
result,DOUBLE,TS_2DIFF,ZSTD,3,1000w,1682734249087,1682735002078,123.504,622.626,5550097,108.50263,115
result,DOUBLE,TS_2DIFF,ZSTD,5,10w,1682735028192,1682735046922,3.626,11.311,102471,88.23174,1
result,DOUBLE,TS_2DIFF,ZSTD,5,100w,1682735073045,1682735190843,17.748,95.813,1031008,87.69107,11
result,DOUBLE,TS_2DIFF,ZSTD,5,1000w,1682735216963,1682736382512,154.45,1002.303,10307084,87.71639,115
result,DOUBLE,TS_2DIFF,LZMA2,1,10w,1682736408627,1682736417875,2.854,3.473,19494,154.51129,1
result,DOUBLE,TS_2DIFF,LZMA2,1,100w,1682736443984,1682736487645,12.174,23.809,196548,153.24523,11
result,DOUBLE,TS_2DIFF,LZMA2,1,1000w,1682736513762,1682736837383,92.793,226.058,1965525,153.24152,115
result,DOUBLE,TS_2DIFF,LZMA2,3,10w,1682736863502,1682736878172,3.324,7.755,54938,109.61664,1
result,DOUBLE,TS_2DIFF,LZMA2,3,100w,1682736904280,1682736983689,15.494,60.229,553384,108.82158,11
result,DOUBLE,TS_2DIFF,LZMA2,3,1000w,1682737009800,1682737734227,124.247,593.077,5530451,108.88807,115
result,DOUBLE,TS_2DIFF,LZMA2,5,10w,1682737760355,1682737779828,3.625,11.275,102156,88.50381,1
result,DOUBLE,TS_2DIFF,LZMA2,5,100w,1682737805970,1682737926162,17.887,98.439,1028727,87.88551,11
result,DOUBLE,TS_2DIFF,LZMA2,5,1000w,1682737952275,1682739062173,155.146,945.976,10286345,87.89324,115
result,DOUBLE,GORILLA,UNCOMPRESSED,1,10w,1682739088285,1682739097410,2.909,3.409,832132,3.61967,1
result,DOUBLE,GORILLA,UNCOMPRESSED,1,100w,1682739123539,1682739161584,11.931,23.229,8322180,3.61925,11
result,DOUBLE,GORILLA,UNCOMPRESSED,1,1000w,1682739187692,1682739504253,91.046,220.696,83226529,3.61904,115
result,DOUBLE,GORILLA,UNCOMPRESSED,3,10w,1682739530394,1682739544100,3.266,7.629,2408550,2.50031,1
result,DOUBLE,GORILLA,UNCOMPRESSED,3,100w,1682739570217,1682739652442,14.766,64.382,24086635,2.50015,11
result,DOUBLE,GORILLA,UNCOMPRESSED,3,1000w,1682739678543,1682740384411,123.609,576.176,240870411,2.5001,115
result,DOUBLE,GORILLA,UNCOMPRESSED,5,10w,1682740410546,1682740428384,3.728,11.283,3898057,2.31941,1
result,DOUBLE,GORILLA,UNCOMPRESSED,5,100w,1682740454477,1682740570753,18.469,94.701,38981950,2.31928,11
result,DOUBLE,GORILLA,UNCOMPRESSED,5,1000w,1682740596857,1682741754106,150.675,998.961,389823723,2.31925,115
result,DOUBLE,GORILLA,SNAPPY,1,10w,1682741780252,1682741789102,2.935,3.111,99883,30.15578,1
result,DOUBLE,GORILLA,SNAPPY,1,100w,1682741815222,1682741851013,12.057,20.746,945197,31.86643,11
result,DOUBLE,GORILLA,SNAPPY,1,1000w,1682741877110,1682742167784,92.166,193.808,8904679,33.82492,115
result,DOUBLE,GORILLA,SNAPPY,3,10w,1682742193910,1682742206670,3.454,6.463,266985,22.5561,1
result,DOUBLE,GORILLA,SNAPPY,3,100w,1682742232785,1682742300527,14.842,49.853,2566566,23.46331,11
result,DOUBLE,GORILLA,SNAPPY,3,1000w,1682742326639,1682742948617,130.022,485.525,24864621,24.21916,115
result,DOUBLE,GORILLA,SNAPPY,5,10w,1682742974730,1682742990959,3.662,9.611,371721,24.32262,1
result,DOUBLE,GORILLA,SNAPPY,5,100w,1682743017074,1682743118005,17.846,79.864,3614426,25.01372,11
result,DOUBLE,GORILLA,SNAPPY,5,1000w,1682743144130,1682744083896,154.015,778.359,35342276,25.58127,115
result,DOUBLE,GORILLA,LZ4,1,10w,1682744110010,1682744118580,2.832,2.957,34983,86.10022,1
result,DOUBLE,GORILLA,LZ4,1,100w,1682744144707,1682744178800,11.705,19.493,346230,86.99432,11
result,DOUBLE,GORILLA,LZ4,1,1000w,1682744204920,1682744480704,93.869,177.253,3448755,87.33588,115
result,DOUBLE,GORILLA,LZ4,3,10w,1682744506837,1682744518912,3.245,5.998,89525,67.26749,1
result,DOUBLE,GORILLA,LZ4,3,100w,1682744545031,1682744610533,14.907,47.631,891152,67.57559,11
result,DOUBLE,GORILLA,LZ4,3,1000w,1682744636639,1682745244298,124.064,477.738,8914711,67.55128,115
result,DOUBLE,GORILLA,LZ4,5,10w,1682745270410,1682745285795,3.691,8.807,126938,71.22532,1
result,DOUBLE,GORILLA,LZ4,5,100w,1682745311907,1682745405935,17.339,73.543,1265687,71.43172,11
result,DOUBLE,GORILLA,LZ4,5,1000w,1682745432046,1682746342480,149.701,753.124,12665805,71.38119,115
result,DOUBLE,GORILLA,GZIP,1,10w,1682746368592,1682746429547,3.025,3.002,36021,83.61903,1
result,DOUBLE,GORILLA,GZIP,1,100w,1682746455663,1682746489769,11.698,19.376,356910,84.39114,11
result,DOUBLE,GORILLA,GZIP,1,1000w,1682746515871,1682746793398,91.073,181.898,3556260,84.69573,115
result,DOUBLE,GORILLA,GZIP,3,10w,1682746819528,1682746831473,3.417,5.736,92133,65.36326,1
result,DOUBLE,GORILLA,GZIP,3,100w,1682746857589,1682746927809,15.275,51.857,917285,65.65038,11
result,DOUBLE,GORILLA,GZIP,3,1000w,1682746953914,1682747580720,122.924,497.516,9175299,65.63275,115
result,DOUBLE,GORILLA,GZIP,5,10w,1682747606845,1682747622488,3.648,9.197,130794,69.12538,1
result,DOUBLE,GORILLA,GZIP,5,100w,1682747648597,1682747743510,18.191,73.594,1304298,69.31712,11
result,DOUBLE,GORILLA,GZIP,5,1000w,1682747769619,1682748664818,153.714,734.316,13053556,69.26083,115
result,DOUBLE,GORILLA,ZSTD,1,10w,1682748690938,1682748699612,2.814,3.096,29223,103.07094,1
result,DOUBLE,GORILLA,ZSTD,1,100w,1682748725720,1682748759686,12.032,19.055,288794,104.29594,11
result,DOUBLE,GORILLA,ZSTD,1,1000w,1682748791039,1682749072581,89.968,186.863,2874210,104.79403,115
result,DOUBLE,GORILLA,ZSTD,3,10w,1682749098698,1682749110847,3.265,6.055,72564,82.99041,1
result,DOUBLE,GORILLA,ZSTD,3,100w,1682749136963,1682749201492,14.656,46.805,721365,83.48078,11
result,DOUBLE,GORILLA,ZSTD,3,1000w,1682749227604,1682749823821,119.885,469.996,7215878,83.45486,115
result,DOUBLE,GORILLA,ZSTD,5,10w,1682749849930,1682749865349,3.606,8.945,99212,91.13,1
result,DOUBLE,GORILLA,ZSTD,5,100w,1682749891452,1682749992973,18.086,80.158,988079,91.50097,11
result,DOUBLE,GORILLA,ZSTD,5,1000w,1682750019082,1682750961834,150.139,784.988,9893360,91.38454,115
result,DOUBLE,GORILLA,LZMA2,1,10w,1682750987958,1682750996812,2.909,3.073,31113,96.80976,1
result,DOUBLE,GORILLA,LZMA2,1,100w,1682751022951,1682751058292,12.021,20.251,307663,97.89946,11
result,DOUBLE,GORILLA,LZMA2,1,1000w,1682751084388,1682751372202,95.15,188.32,3064064,98.30083,115
result,DOUBLE,GORILLA,LZMA2,3,10w,1682751398332,1682751412416,3.625,6.49,78303,76.90786,1
result,DOUBLE,GORILLA,LZMA2,3,100w,1682751438536,1682751505176,15.215,47.884,778813,77.32295,11
result,DOUBLE,GORILLA,LZMA2,3,1000w,1682751531278,1682752186537,126.111,522.279,7793472,77.26981,115
result,DOUBLE,GORILLA,LZMA2,5,10w,1682752212634,1682752231091,3.686,9.481,108759,83.1305,1
result,DOUBLE,GORILLA,LZMA2,5,100w,1682752257196,1682752356171,18.149,77.002,1083645,83.43156,11
result,DOUBLE,GORILLA,LZMA2,5,1000w,1682752382298,1682753359272,161.117,807.489,10852934,83.30468,115
result,DOUBLE,FREQ,UNCOMPRESSED,1,10w,1682753385375,1682753394143,2.866,3.146,188612,15.96952,1
result,DOUBLE,FREQ,UNCOMPRESSED,1,100w,1682753420258,1682753456129,12.13,20.763,1888917,15.94567,11
result,DOUBLE,FREQ,UNCOMPRESSED,1,1000w,1682753482230,1682753774976,92.827,195.114,18909901,15.92817,115
result,DOUBLE,FREQ,UNCOMPRESSED,3,10w,1682753801108,1682753813795,3.351,6.557,563424,10.68843,1
result,DOUBLE,FREQ,UNCOMPRESSED,3,100w,1682753839898,1682753908359,15.107,50.15,5645525,10.66688,11
result,DOUBLE,FREQ,UNCOMPRESSED,3,1000w,1682753934476,1682754603888,122.127,541.332,56541475,10.65059,115
result,DOUBLE,FREQ,UNCOMPRESSED,5,10w,1682754630004,1682754645758,3.703,9.133,936934,9.64977,1
result,DOUBLE,FREQ,UNCOMPRESSED,5,100w,1682754671876,1682754772041,17.97,78.98,9375621,9.64312,11
result,DOUBLE,FREQ,UNCOMPRESSED,5,1000w,1682754798147,1682755817883,155.406,851.338,93806409,9.63794,115
result,DOUBLE,FREQ,SNAPPY,1,10w,1682755844002,1682755852544,2.918,2.875,175362,17.17617,1
result,DOUBLE,FREQ,SNAPPY,1,100w,1682755878662,1682755910814,11.847,17.347,1756659,17.14621,11
result,DOUBLE,FREQ,SNAPPY,1,1000w,1682755936935,1682756209525,98.384,169.222,17588441,17.12489,115
result,DOUBLE,FREQ,SNAPPY,3,10w,1682756235636,1682756247354,3.628,5.29,523712,11.49894,1
result,DOUBLE,FREQ,SNAPPY,3,100w,1682756273478,1682756336050,15.084,44.332,5249169,11.47232,11
result,DOUBLE,FREQ,SNAPPY,3,1000w,1682756362168,1682756902055,122.805,410.762,52581465,11.45271,115
result,DOUBLE,FREQ,SNAPPY,5,10w,1682756928167,1682756942474,3.644,7.731,870760,10.38313,1
result,DOUBLE,FREQ,SNAPPY,5,100w,1682756968591,1682757060638,18.219,70.666,8715167,10.37389,11
result,DOUBLE,FREQ,SNAPPY,5,1000w,1682757086752,1682757891089,163.202,633.47,87207849,10.36719,115
result,DOUBLE,FREQ,LZ4,1,10w,1682757917213,1682757925671,2.911,2.721,176014,17.11251,1
result,DOUBLE,FREQ,LZ4,1,100w,1682757951799,1682757983735,12.024,16.939,1762320,17.09113,11
result,DOUBLE,FREQ,LZ4,1,1000w,1682758009844,1682758255004,91.503,148.897,17638087,17.07668,115
result,DOUBLE,FREQ,LZ4,3,10w,1682758281140,1682758292420,3.296,5.168,524902,11.47283,1
result,DOUBLE,FREQ,LZ4,3,100w,1682758318524,1682758377498,15.028,40.855,5262669,11.44288,11
result,DOUBLE,FREQ,LZ4,3,1000w,1682758403601,1682758920466,127.312,383.092,52728369,11.4208,115
result,DOUBLE,FREQ,LZ4,5,10w,1682758946587,1682758960199,3.702,7.052,873029,10.35611,1
result,DOUBLE,FREQ,LZ4,5,100w,1682758986327,1682759065067,18.016,57.5,8739990,10.34443,11
result,DOUBLE,FREQ,LZ4,5,1000w,1682759091184,1682759807431,147.93,560.363,87470300,10.33608,115
result,DOUBLE,FREQ,GZIP,1,10w,1682759833552,1682759842127,2.985,2.731,170712,17.64397,1
result,DOUBLE,FREQ,GZIP,1,100w,1682759868252,1682759899855,11.918,16.723,1709294,17.62133,11
result,DOUBLE,FREQ,GZIP,1,1000w,1682759925971,1682760175351,89.9,154.698,17108447,17.60534,115
result,DOUBLE,FREQ,GZIP,3,10w,1682760201479,1682760212774,3.258,5.279,510137,11.80488,1
result,DOUBLE,FREQ,GZIP,3,100w,1682760238896,1682760298597,15.338,41.177,5107763,11.78992,11
result,DOUBLE,FREQ,GZIP,3,1000w,1682760324708,1682760828604,124.583,373.376,51123853,11.77924,115
result,DOUBLE,FREQ,GZIP,5,10w,1682760855320,1682760868880,3.691,7.04,847661,10.66602,1
result,DOUBLE,FREQ,GZIP,5,100w,1682760894999,1682760976408,17.851,60.364,8478851,10.66302,11
result,DOUBLE,FREQ,GZIP,5,1000w,1682761002517,1682761782888,155.865,616.898,84804153,10.66104,115
result,DOUBLE,FREQ,ZSTD,1,10w,1682761809003,1682761817562,2.889,2.809,168132,17.91473,1
result,DOUBLE,FREQ,ZSTD,1,100w,1682761843682,1682761875241,11.71,16.874,1683636,17.88988,11
result,DOUBLE,FREQ,ZSTD,1,1000w,1682761901356,1682762153496,89.645,157.676,16854244,17.87087,115
result,DOUBLE,FREQ,ZSTD,3,10w,1682762179616,1682762190944,3.208,5.242,502302,11.98902,1
result,DOUBLE,FREQ,ZSTD,3,100w,1682762217048,1682762274848,15.418,39.238,5028726,11.97522,11
result,DOUBLE,FREQ,ZSTD,3,1000w,1682762300953,1682762802266,119.978,374.961,50331021,11.96479,115
result,DOUBLE,FREQ,ZSTD,5,10w,1682762828380,1682762842831,3.728,7.878,834542,10.8337,1
result,DOUBLE,FREQ,ZSTD,5,100w,1682762868946,1682762950407,17.893,60.241,8347963,10.83021,11
result,DOUBLE,FREQ,ZSTD,5,1000w,1682762976537,1682763767143,149.704,633.225,83502283,10.82725,115
result,DOUBLE,FREQ,LZMA2,1,10w,1682763793275,1682763801999,2.907,2.953,167645,17.96677,1
result,DOUBLE,FREQ,LZMA2,1,100w,1682763828114,1682763861027,12.264,17.612,1678652,17.94299,11
result,DOUBLE,FREQ,LZMA2,1,1000w,1682763887149,1682764144746,90.905,161.838,16801785,17.92667,115
result,DOUBLE,FREQ,LZMA2,3,10w,1682764170866,1682764185013,3.316,5.511,501185,12.01574,1
result,DOUBLE,FREQ,LZMA2,3,100w,1682764211134,1682764270376,15.045,40.694,5014610,12.00893,11
result,DOUBLE,FREQ,LZMA2,3,1000w,1682764296484,1682764810319,121.238,385.886,50167249,12.00385,115
result,DOUBLE,FREQ,LZMA2,5,10w,1682764836444,1682764852953,3.809,7.845,832393,10.86167,1
result,DOUBLE,FREQ,LZMA2,5,100w,1682764879071,1682764970447,19.471,67.817,8324503,10.86073,11
result,DOUBLE,FREQ,LZMA2,5,1000w,1682764996552,1682765813316,151.763,655.443,83253187,10.85965,115
result,DOUBLE,CHIMP,UNCOMPRESSED,1,10w,1682765839445,1682765848610,2.916,3.398,138496,21.74821,1
result,DOUBLE,CHIMP,UNCOMPRESSED,1,100w,1682765874727,1682765912402,12.188,22.559,1386041,21.73099,11
result,DOUBLE,CHIMP,UNCOMPRESSED,1,1000w,1682765938512,1682766242980,91.075,208.771,13860625,21.73062,115
result,DOUBLE,CHIMP,UNCOMPRESSED,3,10w,1682766269087,1682766282313,3.288,7.109,414867,14.51576,1
result,DOUBLE,CHIMP,UNCOMPRESSED,3,100w,1682766308420,1682766383888,15.869,56.414,4151311,14.50629,11
result,DOUBLE,CHIMP,UNCOMPRESSED,3,1000w,1682766410002,1682767083352,123.94,543.76,41510627,14.50713,115
result,DOUBLE,CHIMP,UNCOMPRESSED,5,10w,1682767109484,1682767126642,3.669,10.692,715717,12.63234,1
result,DOUBLE,CHIMP,UNCOMPRESSED,5,100w,1682767152750,1682767269666,17.984,95.813,7161396,12.62466,11
result,DOUBLE,CHIMP,UNCOMPRESSED,5,1000w,1682767295787,1682768405451,155.623,946.333,71609232,12.62547,115
result,DOUBLE,CHIMP,SNAPPY,1,10w,1682768431577,1682768440374,2.851,3.113,23274,129.41686,1
result,DOUBLE,CHIMP,SNAPPY,1,100w,1682768466487,1682768500813,11.904,19.5,234598,128.39005,11
result,DOUBLE,CHIMP,SNAPPY,1,1000w,1682768526925,1682768801443,90.089,179.678,2346832,128.34325,115
result,DOUBLE,CHIMP,SNAPPY,3,10w,1682768827567,1682768839795,3.356,6.03,69306,86.89196,1
result,DOUBLE,CHIMP,SNAPPY,3,100w,1682768865904,1682768934229,14.684,50.626,698078,86.26562,11
result,DOUBLE,CHIMP,SNAPPY,3,1000w,1682768960326,1682769551102,125.803,458.705,6980351,86.27075,115
result,DOUBLE,CHIMP,SNAPPY,5,10w,1682769577211,1682769592307,3.684,8.626,191628,47.1811,1
result,DOUBLE,CHIMP,SNAPPY,5,100w,1682769618414,1682769713857,17.863,74.451,1785356,50.63988,11
result,DOUBLE,CHIMP,SNAPPY,5,1000w,1682769739971,1682770633161,150.167,735.348,16471776,54.88784,115
result,DOUBLE,CHIMP,LZ4,1,10w,1682770659285,1682770667750,2.831,2.877,15828,190.29833,1
result,DOUBLE,CHIMP,LZ4,1,100w,1682770693863,1682770726818,11.832,18.164,159990,188.26203,11
result,DOUBLE,CHIMP,LZ4,1,1000w,1682770752931,1682771015728,90.336,167.983,1601507,188.07289,115
result,DOUBLE,CHIMP,LZ4,3,10w,1682771041842,1682771053898,3.29,5.985,46923,128.34039,1
result,DOUBLE,CHIMP,LZ4,3,100w,1682771080018,1682771141683,15.296,43.378,473775,127.10699,11
result,DOUBLE,CHIMP,LZ4,3,1000w,1682771167801,1682771739851,122.372,443.436,4739354,127.06376,115
result,DOUBLE,CHIMP,LZ4,5,10w,1682771765964,1682771780857,3.703,8.373,107073,84.43949,1
result,DOUBLE,CHIMP,LZ4,5,100w,1682771806972,1682771895024,17.89,66.988,1081085,83.62912,11
result,DOUBLE,CHIMP,LZ4,5,1000w,1682771921136,1682772780622,150.53,701.32,10845074,83.36505,115
result,DOUBLE,CHIMP,GZIP,1,10w,1682772806732,1682772815449,2.901,2.986,15117,199.24846,1
result,DOUBLE,CHIMP,GZIP,1,100w,1682772841555,1682772875250,11.946,18.808,152621,197.35187,11
result,DOUBLE,CHIMP,GZIP,1,1000w,1682772901348,1682773175684,92.459,177.158,1526089,197.36728,115
result,DOUBLE,CHIMP,GZIP,3,10w,1682773201791,1682773213541,3.236,5.702,44755,134.55719,1
result,DOUBLE,CHIMP,GZIP,3,100w,1682773239646,1682773305492,14.591,48.197,451407,133.40535,11
result,DOUBLE,CHIMP,GZIP,3,1000w,1682773331594,1682773889802,121.731,430.22,4511924,133.46858,115
result,DOUBLE,CHIMP,GZIP,5,10w,1682773915934,1682773930236,3.545,7.971,98459,91.8268,1
result,DOUBLE,CHIMP,GZIP,5,100w,1682773956340,1682774050722,17.646,73.611,992492,91.09411,11
result,DOUBLE,CHIMP,GZIP,5,1000w,1682774076828,1682774985813,152.994,748.538,9937302,90.98045,115
result,DOUBLE,CHIMP,ZSTD,1,10w,1682775011928,1682775020676,2.89,3.082,12829,234.78369,1
result,DOUBLE,CHIMP,ZSTD,1,100w,1682775046772,1682775080567,12.064,18.853,129639,232.3378,11
result,DOUBLE,CHIMP,ZSTD,1,1000w,1682775106686,1682775376603,90.549,174.676,1296368,232.34146,115
result,DOUBLE,CHIMP,ZSTD,3,10w,1682775402724,1682775414331,3.335,5.49,37910,158.85281,1
result,DOUBLE,CHIMP,ZSTD,3,100w,1682775440444,1682775505955,14.496,47.867,382546,157.41926,11
result,DOUBLE,CHIMP,ZSTD,3,1000w,1682775532056,1682776090778,122.627,430.004,3822104,157.55723,115
result,DOUBLE,CHIMP,ZSTD,5,10w,1682776116899,1682776131932,3.652,8.452,84588,106.8849,1
result,DOUBLE,CHIMP,ZSTD,5,100w,1682776158049,1682776248059,17.894,68.945,852053,106.10863,11
result,DOUBLE,CHIMP,ZSTD,5,1000w,1682776274179,1682777108624,150.833,675.952,8521554,106.09569,115
result,DOUBLE,CHIMP,LZMA2,1,10w,1682777134749,1682777143460,2.946,2.993,14053,214.33431,1
result,DOUBLE,CHIMP,LZMA2,1,100w,1682777169579,1682777204113,12.213,19.164,142085,211.98606,11
result,DOUBLE,CHIMP,LZMA2,1,1000w,1682777230237,1682777506513,91.654,179.733,1421792,211.84536,115
result,DOUBLE,CHIMP,LZMA2,3,10w,1682777532620,1682777545590,3.303,6.119,41600,144.76226,1
result,DOUBLE,CHIMP,LZMA2,3,100w,1682777571708,1682777640604,15.385,49.848,419922,143.40785,11
result,DOUBLE,CHIMP,LZMA2,3,1000w,1682777666711,1682778252640,124.083,455.11,4197951,143.45096,115
result,DOUBLE,CHIMP,LZMA2,5,10w,1682778278750,1682778295870,3.636,8.956,88451,102.21682,1
result,DOUBLE,CHIMP,LZMA2,5,100w,1682778322005,1682778416496,18.295,72.252,893740,101.15938,11
result,DOUBLE,CHIMP,LZMA2,5,1000w,1682778442601,1682779316686,152.561,712.707,8957914,100.92754,115
result,DOUBLE,SPRINTZ,UNCOMPRESSED,1,10w,1682779342805,1682779351907,2.804,3.516,733010,4.10914,1
result,DOUBLE,SPRINTZ,UNCOMPRESSED,1,100w,1682779378026,1682779416293,12.036,23.239,7330414,4.10891,11
result,DOUBLE,SPRINTZ,UNCOMPRESSED,1,1000w,1682779442399,1682779757695,91.508,219.135,73305390,4.10884,115
result,DOUBLE,SPRINTZ,UNCOMPRESSED,3,10w,1682779783836,1682779797062,3.297,7.059,2195075,2.74347,1
result,DOUBLE,SPRINTZ,UNCOMPRESSED,3,100w,1682779823172,1682779904820,15.476,63.025,21951231,2.74336,11
result,DOUBLE,SPRINTZ,UNCOMPRESSED,3,1000w,1682779930931,1682780649202,125.036,586.875,219514238,2.74333,115
result,DOUBLE,SPRINTZ,UNCOMPRESSED,5,10w,1682780675342,1682780692416,3.829,10.364,3658259,2.47144,1
result,DOUBLE,SPRINTZ,UNCOMPRESSED,5,100w,1682780718534,1682780832770,17.895,93.065,36583375,2.47135,11
result,DOUBLE,SPRINTZ,UNCOMPRESSED,5,1000w,1682780858883,1682781937796,148.621,922.588,365836649,2.47132,115
result,DOUBLE,SPRINTZ,SNAPPY,1,10w,1682781963960,1682781972969,3.0,3.205,116820,25.78368,1
result,DOUBLE,SPRINTZ,SNAPPY,1,100w,1682781999059,1682782035336,12.604,20.677,1168335,25.78032,11
result,DOUBLE,SPRINTZ,SNAPPY,1,1000w,1682782061440,1682782353331,89.988,197.736,11726038,25.68643,115
result,DOUBLE,SPRINTZ,SNAPPY,3,10w,1682782379448,1682782392207,3.275,6.654,344150,17.49859,1
result,DOUBLE,SPRINTZ,SNAPPY,3,100w,1682782418311,1682782490524,14.964,54.104,3444188,17.48457,11
result,DOUBLE,SPRINTZ,SNAPPY,3,1000w,1682782516639,1682783178762,124.273,532.037,34560327,17.42461,115
result,DOUBLE,SPRINTZ,SNAPPY,5,10w,1682783204872,1682783220536,3.694,9.025,572342,15.7969,1
result,DOUBLE,SPRINTZ,SNAPPY,5,100w,1682783246651,1682783353340,17.831,85.719,5728024,15.78384,11
result,DOUBLE,SPRINTZ,SNAPPY,5,1000w,1682783379446,1682784313695,155.427,771.262,57466758,15.73258,115
result,DOUBLE,SPRINTZ,LZ4,1,10w,1682784339823,1682784348499,2.867,2.985,86904,34.65944,1
result,DOUBLE,SPRINTZ,LZ4,1,100w,1682784374599,1682784408558,12.076,18.985,869893,34.625,11
result,DOUBLE,SPRINTZ,LZ4,1,1000w,1682784434671,1682784709662,91.626,178.605,8741595,34.45596,115
result,DOUBLE,SPRINTZ,LZ4,3,10w,1682784735772,1682784747601,3.304,5.666,259470,23.20932,1
result,DOUBLE,SPRINTZ,LZ4,3,100w,1682784773717,1682784841080,15.112,49.223,2598121,23.17834,11
result,DOUBLE,SPRINTZ,LZ4,3,1000w,1682784867192,1682785486404,123.499,489.833,26112355,23.06188,115
result,DOUBLE,SPRINTZ,LZ4,5,10w,1682785512516,1682785528092,3.754,8.973,432097,20.92401,1
result,DOUBLE,SPRINTZ,LZ4,5,100w,1682785554196,1682785652677,17.594,77.681,4325158,20.90333,11
result,DOUBLE,SPRINTZ,LZ4,5,1000w,1682785678790,1682786611256,155.024,769.766,43458216,20.8039,115
result,DOUBLE,SPRINTZ,GZIP,1,10w,1682786637375,1682786646436,3.222,3.004,88244,34.1331,1
result,DOUBLE,SPRINTZ,GZIP,1,100w,1682786672549,1682786706794,11.493,19.864,882871,34.11602,11
result,DOUBLE,SPRINTZ,GZIP,1,1000w,1682786732902,1682787014372,91.478,185.288,8866633,33.97006,115
result,DOUBLE,SPRINTZ,GZIP,3,10w,1682787040494,1682787053392,3.675,6.382,263042,22.89411,1
result,DOUBLE,SPRINTZ,GZIP,3,100w,1682787079500,1682787144897,14.898,47.442,2632537,22.87531,11
result,DOUBLE,SPRINTZ,GZIP,3,1000w,1682787171013,1682787760362,123.706,459.728,26447002,22.77007,115
result,DOUBLE,SPRINTZ,GZIP,5,10w,1682787786494,1682787801803,3.722,8.735,437115,20.68377,1
